🚶‍♀️‍➡️	woman walking facing right	People & Body	person-activity	facing|right|walking|woman	0
🚶‍♂️‍➡️	man walking facing right	People & Body	person-activity	facing|man|right|walking	0
🧍	person standing	People & Body	person-activity	person|standing	0
🧍‍♂️	man standing	People & Body	person-activity	man|standing	0
🧍‍♀️	woman standing	People & Body	person-activity	standing|woman	0
🧎	person kneeling	People & Body	person-activity	kneeling|person	0
🧎‍♂️	man kneeling	People & Body	person-activity	kneeling|man	0
🧎‍♀️	woman kneeling	People & Body	person-activity	kneeling|woman	0
🧎‍➡️	person kneeling facing right	People & Body	person-activity	facing|kneeling|person|right	0
🧎‍♀️‍➡️	woman kneeling facing right	People & Body	person-activity	facing|kneeling|right|woman	0
🧎‍♂️‍➡️	man kneeling facing right	People & Body	person-activity	facing|kneeling|man|right	0
🧑‍🦯	person with white cane	People & Body	person-activity	cane|person|probing|white|with	0
🧑‍🦯‍➡️	person with white cane facing right	People & Body	person-activity	cane|facing|person|right|white|with	0
👨‍🦯	man with white cane	People & Body	person-activity	cane|man|probing|white|with	0
👨‍🦯‍➡️	man with white cane facing right	People & Body	person-activity	cane|facing|man|right|white|with	0
👩‍🦯	woman with white cane	People & Body	person-activity	cane|probing|white|with|woman	0
👩‍🦯‍➡️	woman with white cane facing right	People & Body	person-activity	cane|facing|right|white|with|woman	0
🧑‍🦼	person in motorized wheelchair	People & Body	person-activity	motorized|person|wheelchair	0
🧑‍🦼‍➡️	person in motorized wheelchair facing right	People & Body	person-activity	facing|motorized|person|right|wheelchair	0
👨‍🦼	man in motorized wheelchair	People & Body	person-activity	man|motorized|wheelchair	0
👨‍🦼‍➡️	man in motorized wheelchair facing right	People & Body	person-activity	facing|man|motorized|right|wheelchair	0
👩‍🦼	woman in motorized wheelchair	People & Body	person-activity	motorized|wheelchair|woman	0
👩‍🦼‍➡️	woman in motorized wheelchair facing right	People & Body	person-activity	facing|motorized|right|wheelchair|woman	0
🧑‍🦽	person in manual wheelchair	People & Body	person-activity	manual|person|wheelchair	0
🧑‍🦽‍➡️	person in manual wheelchair facing right	People & Body	person-activity	facing|manual|person|right|wheelchair	0
👨‍🦽	man in manual wheelchair	People & Body	person-activity	man|manual|wheelchair	0
👨‍🦽‍➡️	man in manual wheelchair facing right	People & Body	person-activity	facing|man|manual|right|wheelchair	0
👩‍🦽	woman in manual wheelchair	People & Body	person-activity	manual|wheelchair|woman	0
👩‍🦽‍➡️	woman in manual wheelchair facing right	People & Body	person-activity	facing|manual|right|wheelchair|woman	0
🏃	person running	People & Body	person-activity	person|runner|running	0
🏃‍♂️	man running	People & Body	person-activity	man|running	0
🏃‍♀️	woman running	People & Body	person-activity	running|woman	0
🏃‍➡️	person running facing right	People & Body	person-activity	facing|person|right|running	0
🏃‍♀️‍➡️	woman running facing right	People & Body	person-activity	facing|right|running|woman	0
🏃‍♂️‍➡️	man running facing right	People & Body	person-activity	facing|man|right|running	0
💃	woman dancing	People & Body	person-activity	dancer|dancing|woman	0
🕺	man dancing	People & Body	person-activity	dancing|man	0
🕴️	person in suit levitating	People & Body	person-activity	business|levitating|person|suit	0
👯	people with bunny ears	People & Body	person-activity	bunny|dancers|ears|people|with	0
👯‍♂️	men with bunny ears	People & Body	person-activity	bunny|dancing|ears|men|with	0
👯‍♀️	women with bunny ears	People & Body	person-activity	bunny|dancing|ears|with|women	0
🧖	person in steamy room	People & Body	person-activity	person|room|sauna|steamy	0
🧖‍♂️	man in steamy room	People & Body	person-activity	man|room|sauna|steamy	0
🧖‍♀️	woman in steamy room	People & Body	person-activity	room|sauna|steamy|woman	0
🧗	person climbing	People & Body	person-activity	climbing|person	0
🧗‍♂️	man climbing	People & Body	person-activity	climbing|man	0
🧗‍♀️	woman climbing	People & Body	person-activity	climbing|woman	0
🤺	person fencing	People & Body	person-sport	fencing|person	0
🏇	horse racing	People & Body	person-sport	horse|racing	0
⛷️	skier	People & Body	person-sport	skier	0
🏂	snowboarder	People & Body	person-sport	snowboarder	0
🏌️	person golfing	People & Body	person-sport	golfing|person	0
🏌️‍♂️	man golfing	People & Body	person-sport	golfing|man	0
🏌️‍♀️	woman golfing	People & Body	person-sport	golfing|woman	0
🏄	person surfing	People & Body	person-sport	person|surfer|surfing	0
🏄‍♂️	man surfing	People & Body	person-sport	man|surfing	0
🏄‍♀️	woman surfing	People & Body	person-sport	surfing|woman	0
🚣	person rowing boat	People & Body	person-sport	boat|person|rowboat|rowing	0
🚣‍♂️	man rowing boat	People & Body	person-sport	boat|man|rowing	0
🚣‍♀️	woman rowing boat	People & Body	person-sport	boat|rowing|woman	0
🏊	person swimming	People & Body	person-sport	person|swimmer|swimming	0
🏊‍♂️	man swimming	People & Body	person-sport	man|swimming	0
🏊‍♀️	woman swimming	People & Body	person-sport	swimming|woman	0
⛹️	person bouncing ball	People & Body	person-sport	ball|bouncing|person	0
⛹️‍♂️	man bouncing ball	People & Body	person-sport	ball|basketball|bouncing|man	0
⛹️‍♀️	woman bouncing ball	People & Body	person-sport	ball|basketball|bouncing|woman	0
🏋️	person lifting weights	People & Body	person-sport	lifting|person|weight|weights	0
🏋️‍♂️	man lifting weights	People & Body	person-sport	lifting|man|weight|weights	0
🏋️‍♀️	woman lifting weights	People & Body	person-sport	lifting|weight|weights|woman	0
🚴	person biking	People & Body	person-sport	bicyclist|biking|person	0
🚴‍♂️	man biking	People & Body	person-sport	biking|man	0
🚴‍♀️	woman biking	People & Body	person-sport	biking|woman	0
🚵	person mountain biking	People & Body	person-sport	bicyclist|biking|mountain|person	0
🚵‍♂️	man mountain biking	People & Body	person-sport	biking|man|mountain	0
🚵‍♀️	woman mountain biking	People & Body	person-sport	biking|mountain|woman	0
🤸	person cartwheeling	People & Body	person-sport	cartwheeling|person	0
🤸‍♂️	man cartwheeling	People & Body	person-sport	cartwheeling|man	0
🤸‍♀️	woman cartwheeling	People & Body	person-sport	cartwheeling|woman	0
🤼	people wrestling	People & Body	person-sport	people|wrestling	0
🤼‍♂️	men wrestling	People & Body	person-sport	men|wrestling	0
🤼‍♀️	women wrestling	People & Body	person-sport	women|wrestling	0
🤽	person playing water polo	People & Body	person-sport	person|playing|polo|water	0
🤽‍♂️	man playing water polo	People & Body	person-sport	man|playing|polo|water	0
🤽‍♀️	woman playing water polo	People & Body	person-sport	playing|polo|water|woman	0
🤾	person playing handball	People & Body	person-sport	handball|person|playing	0
🤾‍♂️	man playing handball	People & Body	person-sport	handball|man|playing	0
🤾‍♀️	woman playing handball	People & Body	person-sport	handball|playing|woman	0
🤹	person juggling	People & Body	person-sport	juggling|person	0
🤹‍♂️	man juggling	People & Body	person-sport	juggling|man	0
🤹‍♀️	woman juggling	People & Body	person-sport	juggling|woman	0
🧘	person in lotus position	People & Body	person-resting	lotus|person|position	0
🧘‍♂️	man in lotus position	People & Body	person-resting	lotus|man|position	0
🧘‍♀️	woman in lotus position	People & Body	person-resting	lotus|position|woman	0
🛀	person taking bath	People & Body	person-resting	bath|person|taking	0
🛌	person in bed	People & Body	person-resting	bed|person|sleeping	0
🧑‍🤝‍🧑	people holding hands	People & Body	family	hands|holding|people	0
👭	women holding hands	People & Body	family	hands|holding|two|women	0
👫	woman and man holding hands	People & Body	family	and|couple|hands|holding|man|woman	0
👬	men holding hands	People & Body	family	hands|holding|men|two	0
💏	kiss	People & Body	family	couplekiss|kiss	0
👩‍❤️‍💋‍👨	kiss: woman, man	People & Body	family	couplekiss|kiss|man|woman	0
👨‍❤️‍💋‍👨	kiss: man, man	People & Body	family	couplekiss|kiss|man	0
👩‍❤️‍💋‍👩	kiss: woman, woman	People & Body	family	couplekiss|kiss|woman	0
💑	couple with heart	People & Body	family	couple|heart|with	0
👩‍❤️‍👨	couple with heart: woman, man	People & Body	family	couple|heart|man|with|woman	0
👨‍❤️‍👨	couple with heart: man, man	People & Body	family	couple|heart|man|with	0
👩‍❤️‍👩	couple with heart: woman, woman	People & Body	family	couple|heart|with|woman	0
👨‍👩‍👦	family: man, woman, boy	People & Body	family	boy|family|man|woman	0
👨‍👩‍👧	family: man, woman, girl	People & Body	family	family|girl|man|woman	0
👨‍👩‍👧‍👦	family: man, woman, girl, boy	People & Body	family	boy|family|girl|man|woman	0
👨‍👩‍👦‍👦	family: man, woman, boy, boy	People & Body	family	boy|family|man|woman	0
👨‍👩‍👧‍👧	family: man, woman, girl, girl	People & Body	family	family|girl|man|woman	0
👨‍👨‍👦	family: man, man, boy	People & Body	family	boy|family|man	0
👨‍👨‍👧	family: man, man, girl	People & Body	family	family|girl|man	0
👨‍👨‍👧‍👦	family: man, man, girl, boy	People & Body	family	boy|family|girl|man	0
👨‍👨‍👦‍👦	family: man, man, boy, boy	People & Body	family	boy|family|man	0
👨‍👨‍👧‍👧	family: man, man, girl, girl	People & Body	family	family|girl|man	0
👩‍👩‍👦	family: woman, woman, boy	People & Body	family	boy|family|woman	0
👩‍👩‍👧	family: woman, woman, girl	People & Body	family	family|girl|woman	0
👩‍👩‍👧‍👦	family: woman, woman, girl, boy	People & Body	family	boy|family|girl|woman	0
👩‍👩‍👦‍👦	family: woman, woman, boy, boy	People & Body	family	boy|family|woman	0
👩‍👩‍👧‍👧	family: woman, woman, girl, girl	People & Body	family	family|girl|woman	0
👨‍👦	family: man, boy	People & Body	family	boy|family|man	0
👨‍👦‍👦	family: man, boy, boy	People & Body	family	boy|family|man	0
👨‍👧	family: man, girl	People & Body	family	family|girl|man	0
👨‍👧‍👦	family: man, girl, boy	People & Body	family	boy|family|girl|man	0
👨‍👧‍👧	family: man, girl, girl	People & Body	family	family|girl|man	0
👩‍👦	family: woman, boy	People & Body	family	boy|family|woman	0
👩‍👦‍👦	family: woman, boy, boy	People & Body	family	boy|family|woman	0
👩‍👧	family: woman, girl	People & Body	family	family|girl|woman	0
👩‍👧‍👦	family: woman, girl, boy	People & Body	family	boy|family|girl|woman	0
👩‍👧‍👧	family: woman, girl, girl	People & Body	family	family|girl|woman	0
🗣️	speaking head	People & Body	person-symbol	head|speaking	0
👤	bust in silhouette	People & Body	person-symbol	bust|silhouette	0
👥	busts in silhouette	People & Body	person-symbol	busts|silhouette	0
🫂	people hugging	People & Body	person-symbol	hugging|people	0
👪	family	People & Body	person-symbol	family	0
🧑‍🧑‍🧒	family: adult, adult, child	People & Body	person-symbol	adult|child|family	0
🧑‍🧑‍🧒‍🧒	family: adult, adult, child, child	People & Body	person-symbol	adult|child|family	0
🧑‍🧒	family: adult, child	People & Body	person-symbol	adult|child|family	0
🧑‍🧒‍🧒	family: adult, child, child	People & Body	person-symbol	adult|child|family	0
👣	footprints	People & Body	person-symbol	footprints	0
🫆	fingerprint	People & Body	person-symbol	fingerprint	0
🐵	monkey face	Animals & Nature	animal-mammal	face|monkey	0
🐒	monkey	Animals & Nature	animal-mammal	monkey	0
🦍	gorilla	Animals & Nature	animal-mammal	gorilla	0
🦧	orangutan	Animals & Nature	animal-mammal	orangutan	0
🐶	dog face	Animals & Nature	animal-mammal	dog|face	0
🐕	dog	Animals & Nature	animal-mammal	dog|dog2	0
🦮	guide dog	Animals & Nature	animal-mammal	dog|guide	0
🐕‍🦺	service dog	Animals & Nature	animal-mammal	dog|service	0
🐩	poodle	Animals & Nature	animal-mammal	poodle	0
🐺	wolf	Animals & Nature	animal-mammal	wolf	0
🦊	fox	Animals & Nature	animal-mammal	face|fox	0
🦝	raccoon	Animals & Nature	animal-mammal	raccoon	0
🐱	cat face	Animals & Nature	animal-mammal	cat|face	0
🐈	cat	Animals & Nature	animal-mammal	cat|cat2	0
🐈‍⬛	black cat	Animals & Nature	animal-mammal	black|cat	0
🦁	lion	Animals & Nature	animal-mammal	lion	0
🐯	tiger face	Animals & Nature	animal-mammal	face|tiger	0
🐅	tiger	Animals & Nature	animal-mammal	tiger|tiger2	0
🐆	leopard	Animals & Nature	animal-mammal	leopard	0
🐴	horse face	Animals & Nature	animal-mammal	face|horse	0
🫎	moose	Animals & Nature	animal-mammal	moose	0
🫏	donkey	Animals & Nature	animal-mammal	donkey	0
🐎	horse	Animals & Nature	animal-mammal	horse|racehorse	0
🦄	unicorn	Animals & Nature	animal-mammal	unicorn	0
🦓	zebra	Animals & Nature	animal-mammal	zebra	0
🦌	deer	Animals & Nature	animal-mammal	deer	0
🦬	bison	Animals & Nature	animal-mammal	bison	0
🐮	cow face	Animals & Nature	animal-mammal	cow|face	0
🐂	ox	Animals & Nature	animal-mammal		0
🐃	water buffalo	Animals & Nature	animal-mammal	buffalo|water	0
🐄	cow	Animals & Nature	animal-mammal	cow|cow2	0
🐷	pig face	Animals & Nature	animal-mammal	face|pig	0
🐖	pig	Animals & Nature	animal-mammal	pig|pig2	0
🐗	boar	Animals & Nature	animal-mammal	boar	0
🐽	pig nose	Animals & Nature	animal-mammal	nose|pig	0
🐏	ram	Animals & Nature	animal-mammal	ram	0
🐑	ewe	Animals & Nature	animal-mammal	ewe|sheep	0
🐐	goat	Animals & Nature	animal-mammal	goat	0
🐪	camel	Animals & Nature	animal-mammal	camel|dromedary	0
🐫	two-hump camel	Animals & Nature	animal-mammal	camel|hump|two	0
🦙	llama	Animals & Nature	animal-mammal	llama	0
🦒	giraffe	Animals & Nature	animal-mammal	giraffe	0
🐘	elephant	Animals & Nature	animal-mammal	elephant	0
🦣	mammoth	Animals & Nature	animal-mammal	mammoth	0
🦏	rhinoceros	Animals & Nature	animal-mammal	rhinoceros	0
🦛	hippopotamus	Animals & Nature	animal-mammal	hippopotamus	0
🐭	mouse face	Animals & Nature	animal-mammal	face|mouse	0
🐁	mouse	Animals & Nature	animal-mammal	mouse|mouse2	0
🐀	rat	Animals & Nature	animal-mammal	rat	0
🐹	hamster	Animals & Nature	animal-mammal	hamster	0
🐰	rabbit face	Animals & Nature	animal-mammal	face|rabbit	0
🐇	rabbit	Animals & Nature	animal-mammal	rabbit|rabbit2	0
🐿️	chipmunk	Animals & Nature	animal-mammal	chipmunk	0
🦫	beaver	Animals & Nature	animal-mammal	beaver	0
🦔	hedgehog	Animals & Nature	animal-mammal	hedgehog	0
🦇	bat	Animals & Nature	animal-mammal	bat	0
🐻	bear	Animals & Nature	animal-mammal	bear	0
🐻‍❄️	polar bear	Animals & Nature	animal-mammal	bear|polar	0
🐨	koala	Animals & Nature	animal-mammal	koala	0
🐼	panda	Animals & Nature	animal-mammal	face|panda	0
🦥	sloth	Animals & Nature	animal-mammal	sloth	0
🦦	otter	Animals & Nature	animal-mammal	otter	0
🦨	skunk	Animals & Nature	animal-mammal	skunk	0
🦘	kangaroo	Animals & Nature	animal-mammal	kangaroo	0
🦡	badger	Animals & Nature	animal-mammal	badger	0
🐾	paw prints	Animals & Nature	animal-mammal	feet|paw|prints	0
🦃	turkey	Animals & Nature	animal-bird	turkey	0
🐔	chicken	Animals & Nature	animal-bird	chicken	0
🐓	rooster	Animals & Nature	animal-bird	rooster	0
🐣	hatching chick	Animals & Nature	animal-bird	chick|hatching	0
🐤	baby chick	Animals & Nature	animal-bird	baby|chick	0
🐥	front-facing baby chick	Animals & Nature	animal-bird	baby|chick|facing|front|hatched	0
🐦	bird	Animals & Nature	animal-bird	bird	0
🐧	penguin	Animals & Nature	animal-bird	penguin	0
🕊️	dove	Animals & Nature	animal-bird	dove	0
🦅	eagle	Animals & Nature	animal-bird	eagle	0
🦆	duck	Animals & Nature	animal-bird	duck	0
🦢	swan	Animals & Nature	animal-bird	swan	0
🦉	owl	Animals & Nature	animal-bird	owl	0
🦤	dodo	Animals & Nature	animal-bird	dodo	0
🪶	feather	Animals & Nature	animal-bird	feather	0
🦩	flamingo	Animals & Nature	animal-bird	flamingo	0
🦚	peacock	Animals & Nature	animal-bird	peacock	0
🦜	parrot	Animals & Nature	animal-bird	parrot	0
🪽	wing	Animals & Nature	animal-bird	wing	0
🐦‍⬛	black bird	Animals & Nature	animal-bird	bird|black	0
🪿	goose	Animals & Nature	animal-bird	goose	0
🐦‍🔥	phoenix	Animals & Nature	animal-bird	phoenix	0
🐸	frog	Animals & Nature	animal-amphibian	frog	0
🐊	crocodile	Animals & Nature	animal-reptile	crocodile	0
🐢	turtle	Animals & Nature	animal-reptile	turtle	0
🦎	lizard	Animals & Nature	animal-reptile	lizard	0
🐍	snake	Animals & Nature	animal-reptile	snake	0
🐲	dragon face	Animals & Nature	animal-reptile	dragon|face	0
🐉	dragon	Animals & Nature	animal-reptile	dragon	0
🦕	sauropod	Animals & Nature	animal-reptile	sauropod	0
🦖	T-Rex	Animals & Nature	animal-reptile	rex	0
🐳	spouting whale	Animals & Nature	animal-marine	spouting|whale	0
🐋	whale	Animals & Nature	animal-marine	whale|whale2	0
🐬	dolphin	Animals & Nature	animal-marine	dolphin|flipper	0
🦭	seal	Animals & Nature	animal-marine	seal	0
🐟	fish	Animals & Nature	animal-marine	fish	0
🐠	tropical fish	Animals & Nature	animal-marine	fish|tropical	0
🐡	blowfish	Animals & Nature	animal-marine	blowfish	0
🦈	shark	Animals & Nature	animal-marine	shark	0
🐙	octopus	Animals & Nature	animal-marine	octopus	0
🐚	spiral shell	Animals & Nature	animal-marine	shell|spiral	0
🪸	coral	Animals & Nature	animal-marine	coral	0
🪼	jellyfish	Animals & Nature	animal-marine	jellyfish	0
🦀	crab	Animals & Nature	animal-marine	crab	0
🦞	lobster	Animals & Nature	animal-marine	lobster	0
🦐	shrimp	Animals & Nature	animal-marine	shrimp	0
🦑	squid	Animals & Nature	animal-marine	squid	0
🦪	oyster	Animals & Nature	animal-marine	oyster	0
🐌	snail	Animals & Nature	animal-bug	snail	0
🦋	butterfly	Animals & Nature	animal-bug	butterfly	0
🐛	bug	Animals & Nature	animal-bug	bug	0
🐜	ant	Animals & Nature	animal-bug	ant	0
🐝	honeybee	Animals & Nature	animal-bug	bee|honeybee	0
🪲	beetle	Animals & Nature	animal-bug	beetle	0
🐞	lady beetle	Animals & Nature	animal-bug	beetle|lady	0
🦗	cricket	Animals & Nature	animal-bug	cricket	0
🪳	cockroach	Animals & Nature	animal-bug	cockroach	0
🕷️	spider	Animals & Nature	animal-bug	spider	0
🕸️	spider web	Animals & Nature	animal-bug	spider|web	0
🦂	scorpion	Animals & Nature	animal-bug	scorpion	0
🦟	mosquito	Animals & Nature	animal-bug	mosquito	0
🪰	fly	Animals & Nature	animal-bug	fly	0
🪱	worm	Animals & Nature	animal-bug	worm	0
🦠	microbe	Animals & Nature	animal-bug	microbe	0
💐	bouquet	Animals & Nature	plant-flower	bouquet	0
🌸	cherry blossom	Animals & Nature	plant-flower	blossom|cherry	0
💮	white flower	Animals & Nature	plant-flower	flower|white	0
🪷	lotus	Animals & Nature	plant-flower	lotus	0
🏵️	rosette	Animals & Nature	plant-flower	rosette	0
🌹	rose	Animals & Nature	plant-flower	rose	0
🥀	wilted flower	Animals & Nature	plant-flower	flower|wilted	0
🌺	hibiscus	Animals & Nature	plant-flower	hibiscus	0
🌻	sunflower	Animals & Nature	plant-flower	sunflower	0
🌼	blossom	Animals & Nature	plant-flower	blossom	0
🌷	tulip	Animals & Nature	plant-flower	tulip	0
🪻	hyacinth	Animals & Nature	plant-flower	hyacinth	0
🌱	seedling	Animals & Nature	plant-other	seedling	0
🪴	potted plant	Animals & Nature	plant-other	plant|potted	0
🌲	evergreen tree	Animals & Nature	plant-other	evergreen|tree	0
🌳	deciduous tree	Animals & Nature	plant-other	deciduous|tree	0
🌴	palm tree	Animals & Nature	plant-other	palm|tree	0
🌵	cactus	Animals & Nature	plant-other	cactus	0
🌾	sheaf of rice	Animals & Nature	plant-other	ear|rice|sheaf	0
🌿	herb	Animals & Nature	plant-other	herb	0
☘️	shamrock	Animals & Nature	plant-other	shamrock	0
🍀	four leaf clover	Animals & Nature	plant-other	clover|four|leaf	0
🍁	maple leaf	Animals & Nature	plant-other	leaf|maple	0
🍂	fallen leaf	Animals & Nature	plant-other	fallen|leaf	0
🍃	leaf fluttering in wind	Animals & Nature	plant-other	fluttering|leaf|leaves|wind	0
🪹	empty nest	Animals & Nature	plant-other	empty|nest	0
🪺	nest with eggs	Animals & Nature	plant-other	eggs|nest|with	0
🍄	mushroom	Animals & Nature	plant-other	mushroom	0
🪾	leafless tree	Animals & Nature	plant-other	leafless|tree	0
🍇	grapes	Food & Drink	food-fruit	grapes	0
🍈	melon	Food & Drink	food-fruit	melon	0
🍉	watermelon	Food & Drink	food-fruit	watermelon	0
🍊	tangerine	Food & Drink	food-fruit	mandarin|orange|tangerine	0
🍋	lemon	Food & Drink	food-fruit	lemon	0
🍋‍🟩	lime	Food & Drink	food-fruit	lime	0
🍌	banana	Food & Drink	food-fruit	banana	0
🍍	pineapple	Food & Drink	food-fruit	pineapple	0
🥭	mango	Food & Drink	food-fruit	mango	0
🍎	red apple	Food & Drink	food-fruit	apple|red	0
🍏	green apple	Food & Drink	food-fruit	apple|green	0
🍐	pear	Food & Drink	food-fruit	pear	0
🍑	peach	Food & Drink	food-fruit	peach	0
🍒	cherries	Food & Drink	food-fruit	cherries	0
🍓	strawberry	Food & Drink	food-fruit	strawberry	0
🫐	blueberries	Food & Drink	food-fruit	blueberries	0
🥝	kiwi fruit	Food & Drink	food-fruit	fruit|kiwi	0
🍅	tomato	Food & Drink	food-fruit	tomato	0
🫒	olive	Food & Drink	food-fruit	olive	0
🥥	coconut	Food & Drink	food-fruit	coconut	0
🥑	avocado	Food & Drink	food-vegetable	avocado	0
🍆	eggplant	Food & Drink	food-vegetable	eggplant	0
🥔	potato	Food & Drink	food-vegetable	potato	0
🥕	carrot	Food & Drink	food-vegetable	carrot	0
🌽	ear of corn	Food & Drink	food-vegetable	corn|ear	0
🌶️	hot pepper	Food & Drink	food-vegetable	hot|pepper	0
🫑	bell pepper	Food & Drink	food-vegetable	bell|pepper	0
🥒	cucumber	Food & Drink	food-vegetable	cucumber	0
🥬	leafy green	Food & Drink	food-vegetable	green|leafy	0
🥦	broccoli	Food & Drink	food-vegetable	broccoli	0
🧄	garlic	Food & Drink	food-vegetable	garlic	0
🧅	onion	Food & Drink	food-vegetable	onion	0
🥜	peanuts	Food & Drink	food-vegetable	peanuts	0
🫘	beans	Food & Drink	food-vegetable	beans	0
🌰	chestnut	Food & Drink	food-vegetable	chestnut	0
🫚	ginger root	Food & Drink	food-vegetable	ginger|root	0
🫛	pea pod	Food & Drink	food-vegetable	pea|pod	0
🍄‍🟫	brown mushroom	Food & Drink	food-vegetable	brown|mushroom	0
🫜	root vegetable	Food & Drink	food-vegetable	root|vegetable	0
🍞	bread	Food & Drink	food-prepared	bread	0
🥐	croissant	Food & Drink	food-prepared	croissant	0
🥖	baguette bread	Food & Drink	food-prepared	baguette|bread	0
🫓	flatbread	Food & Drink	food-prepared	flatbread	0
🥨	pretzel	Food & Drink	food-prepared	pretzel	0
🥯	bagel	Food & Drink	food-prepared	bagel	0
🥞	pancakes	Food & Drink	food-prepared	pancakes	0
🧇	waffle	Food & Drink	food-prepared	waffle	0
🧀	cheese wedge	Food & Drink	food-prepared	cheese|wedge	0
🍖	meat on bone	Food & Drink	food-prepared	bone|meat	0
🍗	poultry leg	Food & Drink	food-prepared	leg|poultry	0
🥩	cut of meat	Food & Drink	food-prepared	cut|meat	0
🥓	bacon	Food & Drink	food-prepared	bacon	0
🍔	hamburger	Food & Drink	food-prepared	hamburger	0
🍟	french fries	Food & Drink	food-prepared	french|fries	0
🍕	pizza	Food & Drink	food-prepared	pizza	0
🌭	hot dog	Food & Drink	food-prepared	dog|hot|hotdog	0
🥪	sandwich	Food & Drink	food-prepared	sandwich	0
🌮	taco	Food & Drink	food-prepared	taco	0
🌯	burrito	Food & Drink	food-prepared	burrito	0
🫔	tamale	Food & Drink	food-prepared	tamale	0
🥙	stuffed flatbread	Food & Drink	food-prepared	flatbread|stuffed	0
🧆	falafel	Food & Drink	food-prepared	falafel	0
🥚	egg	Food & Drink	food-prepared	egg	0
🍳	cooking	Food & Drink	food-prepared	cooking|egg|fried	0
🥘	shallow pan of food	Food & Drink	food-prepared	food|pan|shallow	0
🍲	pot of food	Food & Drink	food-prepared	food|pot|stew	0
🫕	fondue	Food & Drink	food-prepared	fondue	0
🥣	bowl with spoon	Food & Drink	food-prepared	bowl|spoon|with	0
🥗	green salad	Food & Drink	food-prepared	green|salad	0
🍿	popcorn	Food & Drink	food-prepared	popcorn	0
🧈	butter	Food & Drink	food-prepared	butter	0
🧂	salt	Food & Drink	food-prepared	salt	0
🥫	canned food	Food & Drink	food-prepared	canned|food	0
🍱	bento box	Food & Drink	food-asian	bento|box	0
🍘	rice cracker	Food & Drink	food-asian	cracker|rice	0
🍙	rice ball	Food & Drink	food-asian	ball|rice	0
🍚	cooked rice	Food & Drink	food-asian	cooked|rice	0
🍛	curry rice	Food & Drink	food-asian	curry|rice	0
🍜	steaming bowl	Food & Drink	food-asian	bowl|ramen|steaming	0
🍝	spaghetti	Food & Drink	food-asian	spaghetti	0
🍠	roasted sweet potato	Food & Drink	food-asian	potato|roasted|sweet	0
🍢	oden	Food & Drink	food-asian	oden	0
🍣	sushi	Food & Drink	food-asian	sushi	0
🍤	fried shrimp	Food & Drink	food-asian	fried|shrimp	0
🍥	fish cake with swirl	Food & Drink	food-asian	cake|fish|swirl|with	0
🥮	moon cake	Food & Drink	food-asian	cake|moon	0
🍡	dango	Food & Drink	food-asian	dango	0
🥟	dumpling	Food & Drink	food-asian	dumpling	0
🥠	fortune cookie	Food & Drink	food-asian	cookie|fortune	0
🥡	takeout box	Food & Drink	food-asian	box|takeout	0
🍦	soft ice cream	Food & Drink	food-sweet	cream|ice|icecream|soft	0
🍧	shaved ice	Food & Drink	food-sweet	ice|shaved	0
🍨	ice cream	Food & Drink	food-sweet	cream|ice	0
🍩	doughnut	Food & Drink	food-sweet	doughnut	0
🍪	cookie	Food & Drink	food-sweet	cookie	0
🎂	birthday cake	Food & Drink	food-sweet	birthday|cake	0
🍰	shortcake	Food & Drink	food-sweet	cake|shortcake	0
🧁	cupcake	Food & Drink	food-sweet	cupcake	0
🥧	pie	Food & Drink	food-sweet	pie	0
🍫	chocolate bar	Food & Drink	food-sweet	bar|chocolate	0
🍬	candy	Food & Drink	food-sweet	candy	0
🍭	lollipop	Food & Drink	food-sweet	lollipop	0
🍮	custard	Food & Drink	food-sweet	custard	0
🍯	honey pot	Food & Drink	food-sweet	honey|pot	0
🍼	baby bottle	Food & Drink	drink	baby|bottle	0
🥛	glass of milk	Food & Drink	drink	glass|milk	0
☕	hot beverage	Food & Drink	drink	beverage|coffee|hot	0
🫖	teapot	Food & Drink	drink	teapot	0
🍵	teacup without handle	Food & Drink	drink	handle|tea|teacup|without	0
🍶	sake	Food & Drink	drink	sake	0
🍾	bottle with popping cork	Food & Drink	drink	bottle|champagne|cork|popping|with	0
🍷	wine glass	Food & Drink	drink	glass|wine	0
🍸	cocktail glass	Food & Drink	drink	cocktail|glass	0
🍹	tropical drink	Food & Drink	drink	drink|tropical	0
🍺	beer mug	Food & Drink	drink	beer|mug	0
🍻	clinking beer mugs	Food & Drink	drink	beer|beers|clinking|mugs	0
🥂	clinking glasses	Food & Drink	drink	clinking|glasses	0
🥃	tumbler glass	Food & Drink	drink	glass|tumbler	0
🫗	pouring liquid	Food & Drink	drink	liquid|pouring	0
🥤	cup with straw	Food & Drink	drink	cup|straw|with	0
🧋	bubble tea	Food & Drink	drink	bubble|tea	0
🧃	beverage box	Food & Drink	drink	beverage|box	0
🧉	mate	Food & Drink	drink	mate	0
🧊	ice	Food & Drink	drink	cube|ice	0
🥢	chopsticks	Food & Drink	dishware	chopsticks	0
🍽️	fork and knife with plate	Food & Drink	dishware	and|cutlery|fork|knife|plate|with	0
🍴	fork and knife	Food & Drink	dishware	and|fork|knife	0
🥄	spoon	Food & Drink	dishware	spoon	0
🔪	kitchen knife	Food & Drink	dishware	hocho|kitchen|knife	0
🫙	jar	Food & Drink	dishware	jar	0
